,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,station name,lines,area,LAT,LON,Location,color
227,227,227,227,227.0,Richard-Wagner-Platz,U7,Charlottenburg,52.5158333333333,13.3075,U7,#538eba
228,228,228,228,228.0,Rohrdamm,U7,Siemensstadt,52.5372222222222,13.2625,U7,#538eba
229,229,229,229,229.0,Rosa-Luxemburg-Platz,U2,Mitte,52.5283333333333,13.4102777777778,U2,#da421d
230,230,230,230,230.0,Rosenthaler Platz,U8,Mitte,52.53,13.4011111111111,U8,#224f86
231,231,231,231,231.0,Rotes Rathaus,U5,Mitte,52.5186111111111,13.4083333333333,U5,#7e5330
232,232,232,232,232.0,Rudow,U7,Rudow,52.4161111111111,13.4952777777778,U7,#538eba
233,233,233,233,233.0,Ruhleben,U2,Westend,52.5255555555556,13.2413888888889,U2,#da421d
234,234,234,234,234.0,Rummelsburg,S3,Rummelsburg,52.5011111111111,13.4788888888889,S3,#0066af
235,235,235,235,235.0,Röntgental,S2,Panketal,52.6486111111111,13.5133333333333,S2,#447236
236,236,236,236,236.0,Rüdesheimer Platz,U3,Wilmersdorf,52.4733333333333,13.3144444444444,U3,#17673d
237,237,237,237,237.0,Samariterstraße,U5,Friedrichshain,52.5147222222222,13.4644444444444,U5,#7e5330
238,238,238,238,238.0,Savignyplatz,"S3, S5, S7, S9",Charlottenburg,52.505277777778,13.318888888889,S Bahn Hub,#008080
239,239,239,239,239.0,Scharnweberstraße,U6,Reinickendorf,52.5669444444444,13.3127777777778,U6,#8b6cab
240,240,240,240,240.0,Schichauweg,S2,Lichtenrade,52.398547,13.389372,S2,#447236
241,241,241,241,241.0,Schillingstraße,U5,Mitte,52.5202777777778,13.4216666666667,U5,#7e5330
242,242,242,242,242.0,Schlachtensee,S1,Nikolassee,52.44,13.2152777777778,S1,#bc6194
243,243,243,243,243.0,Schlesisches Tor,U1,Kreuzberg,52.5008333333333,13.4416666666667,U1,#7cad4c
244,244,244,244,244.0,Schloßstraße,"U9, U9",Steglitz,52.4608333333333,13.3244444444444,U Bahn Hub,#006400
245,245,245,245,245.0,Schulzendorf,S25,Heiligensee,52.6127777777778,13.2458333333333,S25,#007831
246,246,246,246,246.0,Schwartzkopffstraße,U6,Mitte,52.5352777777778,13.3772222222222,U6,#8b6cab
247,247,247,247,247.0,Schöneberg,"S1, S41, S42, S46",Schöneberg,52.4794444444445,13.3516666666667,S Bahn Hub,#008080
248,248,248,248,248.0,Schöneweide,"S45, S46, S47, S8, S85, S9",Niederschöneweide,52.455,13.5094444444444,S Bahn Hub,#008080
249,249,249,249,249.0,Schönfließ,S8,MühlenbeckerLand,52.6647222222222,13.3402777777778,S8,#66ac1c
250,250,250,250,250.0,Schönhauser Allee,"U2, S41, S42, S8, S85",Prenzlauer Berg,52.5491666666667,13.4161111111111,U and S Bahn Hub,#FFC300
251,251,251,251,251.0,Schönholz,"S1, S25, S26",Reinickendorf,52.5713888888889,13.3813888888889,S Bahn Hub,#008080
252,252,252,252,252.0,Schönleinstraße,U8,Kreuzberg,52.4930555555556,13.4219444444444,U8,#224f86
253,253,253,253,253.0,Seestraße,U6,Wedding,52.55,13.3527777777778,U6,#8b6cab
254,254,254,254,254.0,Senefelderplatz,U2,Prenzlauer Berg,52.5325,13.4125,U2,#da421d
255,255,255,255,255.0,Siemensdamm,U7,Siemensstadt,52.5366666666667,13.2755555555556,U7,#538eba
256,256,256,256,256.0,Sonnenallee,"S41, S42",Neukölln,52.4727777777778,13.4552777777778,S Bahn Hub,#008080
257,257,257,257,257.0,Sophie-Charlotte-Platz,U2,Charlottenburg,52.5108333333333,13.2966666666667,U2,#da421d
258,258,258,258,258.0,Spandau,"S3, S9",Spandau,52.5347222222222,13.1958333333333,S Bahn Hub,#008080
259,259,259,259,259.0,Spichernstraße,"U3, U9",Wilmersdorf,52.4966666666667,13.3311111111111,U Bahn Hub,#006400
260,260,260,260,260.0,Spindlersfeld,S47,Köpenick,52.4472222222222,13.5613888888889,S47,#ce9d52
261,261,261,261,261.0,Spittelmarkt,U2,Mitte,52.5111111111111,13.4036111111111,U2,#da421d
262,262,262,262,262.0,Springpfuhl,"S7, S75",Marzahn,52.5272222222222,13.5363888888889,S Bahn Hub,#008080
263,263,263,263,263.0,Stadtmitte,"U2, U6",Mitte,52.5122222222222,13.3894444444444,U Bahn Hub,#006400
264,264,264,264,264.0,Storkower Straße,"S41, S42, S8, S85",PrenzlauerBerg,52.5238888888889,13.4644444444444,S Bahn Hub,#008080
265,265,265,265,265.0,Strausberg,S5,Strausberg,52.5319444444444,13.8369444444444,S5,#ec7501
266,266,266,266,266.0,Strausberg Nord,S5,Strausberg,52.5902777777778,13.9083333333333,S5,#ec7501
267,267,267,267,267.0,Strausberg Stadt,S5,Strausberg,52.5766666666667,13.8877777777778,S5,#ec7501
268,268,268,268,268.0,Strausberger Platz,U5,Friedrichshain,52.5180555555556,13.4308333333333,U5,#7e5330
269,269,269,269,269.0,Stresow,"S3, S9",Spandau,52.5319444444444,13.2088888888889,S Bahn Hub,#008080
270,270,270,270,270.0,Sundgauer Straße,S1,Zehlendorf,52.4363888888889,13.2738888888889,S1,#bc6194
271,271,271,271,271.0,Südende,"S25, S26",Steglitz,52.448117,13.353646,S Bahn Hub,#008080
272,272,272,272,272.0,Südkreuz,"S2, S25, S26, S41, S42, S45, S46",Schöneberg,52.4755555555556,13.3644444444444,S Bahn Hub,#008080
273,273,273,273,273.0,Südstern,U7,Kreuzberg,52.4894444444444,13.4077777777778,U7,#538eba
274,274,274,274,274.0,Tegel,S25,Tegel,52.5886111111111,13.2894444444444,S25,#007831
275,275,275,275,275.0,Teltow Stadt,S25,Telt,52.396878,13.276392,S25,#007831
276,276,276,276,276.0,Tempelhof,"U6, S41, S42, S45, S46",Tempelhof,52.4708333333333,13.3852777777778,U and S Bahn Hub,#FFC300
277,277,277,277,277.0,Theodor-Heuss-Platz,U2,Westend,52.5097222222222,13.2730555555556,U2,#da421d
278,278,278,278,278.0,Tiergarten,"S3, S5, S7, S9",Hansaviertel,52.51444,13.33649,S Bahn Hub,#008080
279,279,279,279,279.0,Tierpark,U5,Friedrichsfelde,52.4963888888889,13.5233333333333,U5,#7e5330
280,280,280,280,280.0,Treptower Park,"S41, S42, S8, S85, S9",Alt-Treptow,52.4938888888889,13.4613888888889,S Bahn Hub,#008080
281,281,281,281,281.0,Turmstraße,U9,Moabit,52.5258333333333,13.3433333333333,U9,#f3791e
282,282,282,282,282.0,Uhlandstraße,U1,Charlottenburg,52.5025,13.3255555555556,U1,#7cad4c
283,283,283,283,283.0,Ullsteinstraße,U6,Tempelhof,52.4538888888889,13.3844444444444,U6,#8b6cab
284,284,284,284,284.0,Unter den Linden,"U5, U6",Mitte,52.5169444444444,13.3888888888889,U Bahn Hub,#006400
285,285,285,285,285.0,Viktoria-Luise-Platz,U4,Schöneberg,52.4961111111111,13.3427777777778,U4,#f0d721
286,286,286,286,286.0,Vinetastraße,U2,Pankow,52.5591666666667,13.4133333333333,U2,#da421d
287,287,287,287,287.0,Voltastraße,U8,Gesundbrunnen,52.5422222222222,13.3930555555556,U8,#224f86
288,288,288,288,288.0,Waidmannslust,"S1, S26",Waidmannslust,52.6063888888889,13.3211111111111,S Bahn Hub,#008080
289,289,289,289,289.0,Walther-Schreiber-Platz,U9,Friedenau,52.465,13.3316666666667,U9,#f3791e
290,290,290,290,290.0,Wannsee,"S1, S7",Wannsee,52.4213888888889,13.1791666666667,S Bahn Hub,#008080
291,291,291,291,291.0,Warschauer Straße,"U1, S3, S5, S7, S75, S9",Friedrichshain,52.5056944444445,13.4497222222222,U and S Bahn Hub,#FFC300
292,292,292,292,292.0,Wartenberg,S75,Neu-Hohenschönhausen,52.5730555555556,13.5038888888889,S75,#826da8
293,293,293,293,293.0,Waßmannsdorf,"S45, S9",WamannsdorfSchönefeld,52.3680555555556,13.4633333333333,S Bahn Hub,#008080
294,294,294,294,294.0,Weberwiese,U5,Friedrichshain,52.5166666666667,13.445,U5,#7e5330
295,295,295,295,295.0,Wedding,"U6, S41, S42",Wedding,52.5425,13.3661111111111,U and S Bahn Hub,#FFC300
296,296,296,296,296.0,Weinmeisterstraße,U8,Mitte,52.5255555555556,13.405,U8,#224f86
297,297,297,297,297.0,Westend,"S41, S42, S46",Charlottenburg,52.5180555555556,13.2844444444444,S Bahn Hub,#008080
298,298,298,298,298.0,Westhafen,"U9, S41, S42",Moabit,52.5363888888889,13.3438888888889,U and S Bahn Hub,#FFC300
299,299,299,299,299.0,Westkreuz,"S3, S41, S42, S46, S5, S7, S9",Charlottenburg,52.5011111111111,13.2838888888889,S Bahn Hub,#008080
300,300,300,300,300.0,Westphalweg,U6,Mariendorf,52.4463888888889,13.3855555555556,U6,#8b6cab
301,301,301,301,301.0,Wildau,S46,Wildau,52.32,13.6338888888889,S46,#ce9d52
302,302,302,302,302.0,Wilhelmshagen,S3,Rahnsdorf,52.4386111111111,13.7222222222222,S3,#0066af
303,303,303,303,303.0,Wilhelmsruh,"S1, S26",Reinickendorf,52.5813888888889,13.3630555555556,S Bahn Hub,#008080
304,304,304,304,304.0,Wilmersdorfer Straße,U7,Charlottenburg,52.5066666666667,13.3066666666667,U7,#538eba
305,305,305,305,305.0,Wittenau,"U8, S1, S26",Wittenau,52.5958333333333,13.3366666666667,U and S Bahn Hub,#FFC300
306,306,306,306,306.0,Wittenbergplatz,U1,Schöneberg,52.5019444444445,13.3430555555556,U1,#7cad4c
307,307,307,307,307.0,Wollankstraße,"S1, S25, S26",Pankow,52.5652777777778,13.3922222222222,S Bahn Hub,#008080
308,308,308,308,308.0,Wuhletal,"U5, S5",Kaulsdorf,52.5125,13.575,U and S Bahn Hub,#FFC300
309,309,309,309,309.0,Wuhlheide,S3,Köpenick,52.4688888888889,13.5533333333333,S3,#0066af
310,310,310,310,310.0,Wutzkyallee,U7,Gropiusstadt,52.4233333333333,13.4747222222222,U7,#538eba
311,311,311,311,311.0,Yorckstraße,"U7, S2, S25, S26, S1",Schöneberg,52.4925,13.3702777777778,U and S Bahn Hub,#FFC300
312,312,312,312,312.0,Zehlendorf,S1,Zehlendorf,52.4308333333333,13.2583333333333,S1,#bc6194
313,313,313,313,313.0,Zepernick,S2,Panketal,52.6597222222222,13.5338888888889,S2,#447236
314,314,314,314,314.0,Zeuthen,S46,Zeuthen,52.3486111111111,13.6275,S46,#ce9d52
315,315,315,315,315.0,Zitadelle,U7,Haselhorst,52.5377777777778,13.2177777777778,U7,#538eba
316,316,316,316,316.0,Zoologischer Garten,"U2, U9, S3, S5, S7, S9",Charlottenburg,52.5072222222222,13.3325,U and S Bahn Hub,#FFC300
317,317,317,317,317.0,Zwickauer Damm,U7,Gropiusstadt,52.4233333333333,13.4838888888889,U7,#538eba
