,station,line,latitude,longitude
400,schillingstr,U5,52.52027777777778,13.421666666666669
401,strausberger platz,U5,52.51805555555556,13.430833333333332
402,tierpark,U5,52.49638888888889,13.523333333333332
403,weberwiese,U5,52.516666666666666,13.445
404,brandenburger tor,U5,52.51638888888889,13.380833333333332
405,brandenburger tor,S1,52.51638888888889,13.380833333333332
406,brandenburger tor,S2,52.51638888888889,13.380833333333332
407,brandenburger tor,S25,52.51638888888889,13.380833333333332
408,brandenburger tor,S26,52.51638888888889,13.380833333333332
409,hauptbahnhof,U5,52.525,13.369444444444444
410,hauptbahnhof,S3,52.525,13.369444444444444
411,hauptbahnhof,S5,52.525,13.369444444444444
412,hauptbahnhof,S7,52.525,13.369444444444444
413,hauptbahnhof,S9,52.525,13.369444444444444
414,frankfurter allee,U5,52.515,13.474444444444444
415,frankfurter allee,S41,52.515,13.474444444444444
416,frankfurter allee,S42,52.515,13.474444444444444
417,frankfurter allee,S8,52.515,13.474444444444444
418,frankfurter allee,S85,52.515,13.474444444444444
419,wuhletal,U5,52.5125,13.575
420,wuhletal,S5,52.5125,13.575
421,lichtenberg,U5,52.51055555555556,13.496388888888887
422,lichtenberg,S5,52.51055555555556,13.496388888888887
423,lichtenberg,S7,52.51055555555556,13.496388888888887
424,lichtenberg,S75,52.51055555555556,13.496388888888887
425,unter den linden,U5,52.51694444444444,13.38888888888889
426,unter den linden,U6,52.51694444444444,13.38888888888889
427,afrikanische str,U6,52.56055555555555,13.334166666666668
428,alt mariendorf,U6,52.439722222222215,13.3875
429,alt tegel,U6,52.589444444444446,13.28361111111111
430,alt tempelhof,U6,52.46611111111111,13.385555555555555
431,borsigwerke,U6,52.581944444444446,13.290833333333332
432,französische str,U6,52.51472222222223,13.389166666666666
433,holzhauser str,U6,52.575833333333335,13.296111111111111
434,kaiserin augusta str,U6,52.46,13.38472222222222
435,kochstr,U6,52.505833333333335,13.390555555555554
436,kurt schumacher platz,U6,52.56333333333333,13.3275
437,mehringdamm,U6,52.49444444444445,13.38861111111111
438,naturkundemuseum,U6,52.53111111111111,13.3825
439,oranienburger tor,U6,52.525,13.3875
440,otisstr,U6,52.57111111111112,13.30277777777778
441,paradestr,U6,52.47805555555556,13.386111111111113
442,platz der luftbrücke,U6,52.48555555555556,13.385833333333332
443,rehberge,U6,52.556666666666665,13.341111111111111
444,reinickendorfer str,U6,52.54,13.370277777777778
445,scharnweberstr,U6,52.566944444444445,13.31277777777778
446,schwartzkopffstr,U6,52.53527777777778,13.377222222222224
447,seestr,U6,52.55,13.352777777777778
448,ullsteinstr,U6,52.45388888888889,13.384444444444444
449,westphalweg,U6,52.44638888888888,13.385555555555555
450,friedrichstr,U6,52.52027777777778,13.386944444444444
451,friedrichstr,S1,52.52027777777778,13.386944444444444
